time,round_date,date_time,turbidity_clearwell_ntu
05:00:00,2020-10-02,"2020-10-02 05:00:00",0.0500
08:00:00,2020-10-02,"2020-10-02 08:00:00",0.0500
11:00:00,2020-10-02,"2020-10-02 11:00:00",0.0500
13:00:00,2020-10-02,"2020-10-02 13:00:00",0.0500
16:00:00,2020-10-02,"2020-10-02 16:00:00",0.0500
18:00:00,2020-10-02,"2020-10-02 18:00:00",0.0500
21:00:00,2020-10-02,"2020-10-02 21:00:00",0.0500
23:00:00,2020-10-02,"2020-10-02 23:00:00",0.0500
02:00:00,2020-10-03,"2020-10-03 02:00:00",0.0500
05:00:00,2020-10-03,"2020-10-03 05:00:00",0.0600
08:00:00,2020-10-03,"2020-10-03 08:00:00",0.0500
11:00:00,2020-10-03,"2020-10-03 11:00:00",0.0500
14:00:00,2020-10-03,"2020-10-03 14:00:00",0.0500
17:00:00,2020-10-03,"2020-10-03 17:00:00",0.0600
20:00:00,2020-10-03,"2020-10-03 20:00:00",0.0600
23:00:00,2020-10-03,"2020-10-03 23:00:00",0.0500
02:00:00,2020-10-04,"2020-10-04 02:00:00",0.0500
05:00:00,2020-10-04,"2020-10-04 05:00:00",0.0500
08:00:00,2020-10-04,"2020-10-04 08:00:00",0.0500
11:00:00,2020-10-04,"2020-10-04 11:00:00",0.0500
14:00:00,2020-10-04,"2020-10-04 14:00:00",0.0500
17:00:00,2020-10-04,"2020-10-04 17:00:00",0.0500
20:00:00,2020-10-04,"2020-10-04 20:00:00",0.0600
23:00:00,2020-10-04,"2020-10-04 23:00:00",0.0500
02:00:00,2020-10-05,"2020-10-05 02:00:00",0.0500
05:00:00,2020-10-05,"2020-10-05 05:00:00",0.0500
08:00:00,2020-10-05,"2020-10-05 08:00:00",0.0500
11:00:00,2020-10-05,"2020-10-05 11:00:00",0.0500
13:00:00,2020-10-05,"2020-10-05 13:00:00",0.0500
16:00:00,2020-10-05,"2020-10-05 16:00:00",0.0500
19:00:00,2020-10-05,"2020-10-05 19:00:00",0.0500
21:00:00,2020-10-05,"2020-10-05 21:00:00",0.0500
23:00:00,2020-10-05,"2020-10-05 23:00:00",0.0500
02:00:00,2020-10-06,"2020-10-06 02:00:00",0.0500
05:00:00,2020-10-06,"2020-10-06 05:00:00",0.0500
08:00:00,2020-10-06,"2020-10-06 08:00:00",0.0500
11:00:00,2020-10-06,"2020-10-06 11:00:00",0.0600
15:00:00,2020-10-06,"2020-10-06 15:00:00",0.0500
18:00:00,2020-10-06,"2020-10-06 18:00:00",0.0500
20:00:00,2020-10-06,"2020-10-06 20:00:00",0.0500
23:00:00,2020-10-06,"2020-10-06 23:00:00",0.0500
02:00:00,2020-10-07,"2020-10-07 02:00:00",0.0600
05:00:00,2020-10-07,"2020-10-07 05:00:00",0.0600
08:00:00,2020-10-07,"2020-10-07 08:00:00",0.0500
11:00:00,2020-10-07,"2020-10-07 11:00:00",0.0500
15:00:00,2020-10-07,"2020-10-07 15:00:00",0.0500
18:00:00,2020-10-07,"2020-10-07 18:00:00",0.0500
20:00:00,2020-10-07,"2020-10-07 20:00:00",0.0400
23:00:00,2020-10-07,"2020-10-07 23:00:00",0.0400
02:00:00,2020-10-08,"2020-10-08 02:00:00",0.0500
05:00:00,2020-10-08,"2020-10-08 05:00:00",0.0500
08:00:00,2020-10-08,"2020-10-08 08:00:00",0.0500
11:00:00,2020-10-08,"2020-10-08 11:00:00",0.0500
15:00:00,2020-10-08,"2020-10-08 15:00:00",0.0600
18:00:00,2020-10-08,"2020-10-08 18:00:00",0.0500
21:00:00,2020-10-08,"2020-10-08 21:00:00",0.0700
23:00:00,2020-10-08,"2020-10-08 23:00:00",0.0600
02:00:00,2020-10-09,"2020-10-09 02:00:00",0.0500
05:00:00,2020-10-09,"2020-10-09 05:00:00",0.0500
08:00:00,2020-10-09,"2020-10-09 08:00:00",0.0600
11:00:00,2020-10-09,"2020-10-09 11:00:00",0.0600
13:00:00,2020-10-09,"2020-10-09 13:00:00",0.0600
16:00:00,2020-10-09,"2020-10-09 16:00:00",0.0600
18:00:00,2020-10-09,"2020-10-09 18:00:00",0.0600
21:00:00,2020-10-09,"2020-10-09 21:00:00",0.0600
23:00:00,2020-10-09,"2020-10-09 23:00:00",0.0700
02:00:00,2020-10-10,"2020-10-10 02:00:00",0.0600
05:00:00,2020-10-10,"2020-10-10 05:00:00",0.0500
08:00:00,2020-10-10,"2020-10-10 08:00:00",0.0600
11:00:00,2020-10-10,"2020-10-10 11:00:00",0.0600
14:00:00,2020-10-10,"2020-10-10 14:00:00",0.0600
17:00:00,2020-10-10,"2020-10-10 17:00:00",0.0600
20:00:00,2020-10-10,"2020-10-10 20:00:00",0.0600
23:00:00,2020-10-10,"2020-10-10 23:00:00",0.0600
02:00:00,2020-10-11,"2020-10-11 02:00:00",0.0600
05:00:00,2020-10-11,"2020-10-11 05:00:00",0.0600
08:00:00,2020-10-11,"2020-10-11 08:00:00",0.0500
11:00:00,2020-10-11,"2020-10-11 11:00:00",0.0600
14:00:00,2020-10-11,"2020-10-11 14:00:00",0.0600
17:00:00,2020-10-11,"2020-10-11 17:00:00",0.0600
20:00:00,2020-10-11,"2020-10-11 20:00:00",0.0500
23:00:00,2020-10-11,"2020-10-11 23:00:00",0.0600
02:00:00,2020-10-12,"2020-10-12 02:00:00",0.0500
05:00:00,2020-10-12,"2020-10-12 05:00:00",0.0500
08:00:00,2020-10-12,"2020-10-12 08:00:00",0.0600
11:00:00,2020-10-12,"2020-10-12 11:00:00",0.0600
14:00:00,2020-10-12,"2020-10-12 14:00:00",0.0600
16:00:00,2020-10-12,"2020-10-12 16:00:00",0.0600
18:00:00,2020-10-12,"2020-10-12 18:00:00",0.0500
21:00:00,2020-10-12,"2020-10-12 21:00:00",0.0600
23:00:00,2020-10-12,"2020-10-12 23:00:00",0.0600
02:00:00,2020-10-13,"2020-10-13 02:00:00",0.0700
05:00:00,2020-10-13,"2020-10-13 05:00:00",0.0600
08:00:00,2020-10-13,"2020-10-13 08:00:00",0.0600
11:00:00,2020-10-13,"2020-10-13 11:00:00",0.0600
14:00:00,2020-10-13,"2020-10-13 14:00:00",0.0600
17:00:00,2020-10-13,"2020-10-13 17:00:00",0.0600
20:00:00,2020-10-13,"2020-10-13 20:00:00",0.0600
23:00:00,2020-10-13,"2020-10-13 23:00:00",0.0600
02:00:00,2020-10-14,"2020-10-14 02:00:00",0.0700
05:00:00,2020-10-14,"2020-10-14 05:00:00",0.0600
09:00:00,2020-10-14,"2020-10-14 09:00:00",0.0700
13:00:00,2020-10-14,"2020-10-14 13:00:00",0.0700
16:00:00,2020-10-14,"2020-10-14 16:00:00",0.0600
18:00:00,2020-10-14,"2020-10-14 18:00:00",0.0600
20:00:00,2020-10-14,"2020-10-14 20:00:00",0.0600
23:00:00,2020-10-14,"2020-10-14 23:00:00",0.0600
02:00:00,2020-10-15,"2020-10-15 02:00:00",0.0600
05:00:00,2020-10-15,"2020-10-15 05:00:00",0.0700
08:00:00,2020-10-15,"2020-10-15 08:00:00",0.0700
10:00:00,2020-10-15,"2020-10-15 10:00:00",0.0800
14:00:00,2020-10-15,"2020-10-15 14:00:00",0.0700
16:00:00,2020-10-15,"2020-10-15 16:00:00",0.0600
18:00:00,2020-10-15,"2020-10-15 18:00:00",0.0600
20:00:00,2020-10-15,"2020-10-15 20:00:00",0.0600
23:00:00,2020-10-15,"2020-10-15 23:00:00",0.0700
02:00:00,2020-10-16,"2020-10-16 02:00:00",0.0700
05:00:00,2020-10-16,"2020-10-16 05:00:00",0.0700
08:00:00,2020-10-16,"2020-10-16 08:00:00",0.0900
11:00:00,2020-10-16,"2020-10-16 11:00:00",0.0700
13:00:00,2020-10-16,"2020-10-16 13:00:00",0.0600
15:00:00,2020-10-16,"2020-10-16 15:00:00",0.0700
18:00:00,2020-10-16,"2020-10-16 18:00:00",0.0700
20:00:00,2020-10-16,"2020-10-16 20:00:00",0.0600
23:00:00,2020-10-16,"2020-10-16 23:00:00",0.0600
02:00:00,2020-10-17,"2020-10-17 02:00:00",0.0600
05:00:00,2020-10-17,"2020-10-17 05:00:00",0.0500
08:00:00,2020-10-17,"2020-10-17 08:00:00",0.0500
11:00:00,2020-10-17,"2020-10-17 11:00:00",0.0600
14:00:00,2020-10-17,"2020-10-17 14:00:00",0.0600
17:00:00,2020-10-17,"2020-10-17 17:00:00",0.0600
20:00:00,2020-10-17,"2020-10-17 20:00:00",0.0600
23:00:00,2020-10-17,"2020-10-17 23:00:00",0.0700
02:00:00,2020-10-18,"2020-10-18 02:00:00",0.0600
05:00:00,2020-10-18,"2020-10-18 05:00:00",0.0600
08:00:00,2020-10-18,"2020-10-18 08:00:00",0.0700
11:00:00,2020-10-18,"2020-10-18 11:00:00",0.0400
14:00:00,2020-10-18,"2020-10-18 14:00:00",0.0500
17:00:00,2020-10-18,"2020-10-18 17:00:00",0.0500
20:00:00,2020-10-18,"2020-10-18 20:00:00",0.0500
23:00:00,2020-10-18,"2020-10-18 23:00:00",0.0500
02:00:00,2020-10-19,"2020-10-19 02:00:00",0.0500
05:00:00,2020-10-19,"2020-10-19 05:00:00",0.0500
08:00:00,2020-10-19,"2020-10-19 08:00:00",0.0500
11:00:00,2020-10-19,"2020-10-19 11:00:00",0.0400
14:00:00,2020-10-19,"2020-10-19 14:00:00",0.0600
16:00:00,2020-10-19,"2020-10-19 16:00:00",0.0500
18:00:00,2020-10-19,"2020-10-19 18:00:00",0.0500
20:00:00,2020-10-19,"2020-10-19 20:00:00",0.0400
23:00:00,2020-10-19,"2020-10-19 23:00:00",0.0500
02:00:00,2020-10-20,"2020-10-20 02:00:00",0.0400
05:00:00,2020-10-20,"2020-10-20 05:00:00",0.0400
08:00:00,2020-10-20,"2020-10-20 08:00:00",0.0500
11:00:00,2020-10-20,"2020-10-20 11:00:00",0.0600
14:00:00,2020-10-20,"2020-10-20 14:00:00",0.0500
17:00:00,2020-10-20,"2020-10-20 17:00:00",0.0600
20:00:00,2020-10-20,"2020-10-20 20:00:00",0.0500
23:00:00,2020-10-20,"2020-10-20 23:00:00",0.0600
02:00:00,2020-10-21,"2020-10-21 02:00:00",0.0500
05:00:00,2020-10-21,"2020-10-21 05:00:00",0.0500
08:00:00,2020-10-21,"2020-10-21 08:00:00",0.0500
11:00:00,2020-10-21,"2020-10-21 11:00:00",0.0500
14:00:00,2020-10-21,"2020-10-21 14:00:00",0.0500
17:00:00,2020-10-21,"2020-10-21 17:00:00",0.0500
20:00:00,2020-10-21,"2020-10-21 20:00:00",0.0500
23:00:00,2020-10-21,"2020-10-21 23:00:00",0.0600
02:00:00,2020-10-22,"2020-10-22 02:00:00",0.0600
05:00:00,2020-10-22,"2020-10-22 05:00:00",0.0600
08:00:00,2020-10-22,"2020-10-22 08:00:00",0.0400
11:00:00,2020-10-22,"2020-10-22 11:00:00",0.0400
14:00:00,2020-10-22,"2020-10-22 14:00:00",0.0500
17:00:00,2020-10-22,"2020-10-22 17:00:00",0.0400
20:00:00,2020-10-22,"2020-10-22 20:00:00",0.0400
22:00:00,2020-10-22,"2020-10-22 22:00:00",0.0500
23:00:00,2020-10-22,"2020-10-22 23:00:00",0.0500
02:00:00,2020-10-23,"2020-10-23 02:00:00",0.0500
05:00:00,2020-10-23,"2020-10-23 05:00:00",0.0600
07:00:00,2020-10-23,"2020-10-23 07:00:00",0.0400
10:00:00,2020-10-23,"2020-10-23 10:00:00",0.0400
13:00:00,2020-10-23,"2020-10-23 13:00:00",0.0400
16:00:00,2020-10-23,"2020-10-23 16:00:00",0.0400
19:00:00,2020-10-23,"2020-10-23 19:00:00",0.0400
21:00:00,2020-10-23,"2020-10-23 21:00:00",0.0500
23:00:00,2020-10-23,"2020-10-23 23:00:00",0.0500
02:00:00,2020-10-24,"2020-10-24 02:00:00",0.0500
05:00:00,2020-10-24,"2020-10-24 05:00:00",0.0600
08:00:00,2020-10-24,"2020-10-24 08:00:00",0.0400
11:00:00,2020-10-24,"2020-10-24 11:00:00",0.0500
14:00:00,2020-10-24,"2020-10-24 14:00:00",0.0500
17:00:00,2020-10-24,"2020-10-24 17:00:00",0.0400
20:00:00,2020-10-24,"2020-10-24 20:00:00",0.0500
23:00:00,2020-10-24,"2020-10-24 23:00:00",0.0500
02:00:00,2020-10-25,"2020-10-25 02:00:00",0.0500
05:00:00,2020-10-25,"2020-10-25 05:00:00",0.0500
08:00:00,2020-10-25,"2020-10-25 08:00:00",0.0400
11:00:00,2020-10-25,"2020-10-25 11:00:00",0.0400
14:00:00,2020-10-25,"2020-10-25 14:00:00",0.0400
17:00:00,2020-10-25,"2020-10-25 17:00:00",0.0400
20:00:00,2020-10-25,"2020-10-25 20:00:00",0.0500
23:00:00,2020-10-25,"2020-10-25 23:00:00",0.0500
02:00:00,2020-10-26,"2020-10-26 02:00:00",0.0600
05:00:00,2020-10-26,"2020-10-26 05:00:00",0.0600
09:00:00,2020-10-26,"2020-10-26 09:00:00",0.0400
11:00:00,2020-10-26,"2020-10-26 11:00:00",0.0300
14:00:00,2020-10-26,"2020-10-26 14:00:00",0.0400
16:00:00,2020-10-26,"2020-10-26 16:00:00",0.0400
19:00:00,2020-10-26,"2020-10-26 19:00:00",0.0400
21:00:00,2020-10-26,"2020-10-26 21:00:00",0.0400
23:00:00,2020-10-26,"2020-10-26 23:00:00",0.0600
02:00:00,2020-10-27,"2020-10-27 02:00:00",0.0500
05:00:00,2020-10-27,"2020-10-27 05:00:00",0.0500
08:00:00,2020-10-27,"2020-10-27 08:00:00",0.0500
13:00:00,2020-10-27,"2020-10-27 13:00:00",0.0500
15:00:00,2020-10-27,"2020-10-27 15:00:00",0.0400
17:00:00,2020-10-27,"2020-10-27 17:00:00",0.0400
20:00:00,2020-10-27,"2020-10-27 20:00:00",0.0400
23:00:00,2020-10-27,"2020-10-27 23:00:00",0.0400
02:00:00,2020-10-28,"2020-10-28 02:00:00",0.0400
05:00:00,2020-10-28,"2020-10-28 05:00:00",0.0400
08:00:00,2020-10-28,"2020-10-28 08:00:00",0.0400
11:00:00,2020-10-28,"2020-10-28 11:00:00",0.0300
14:00:00,2020-10-28,"2020-10-28 14:00:00",0.0400
17:00:00,2020-10-28,"2020-10-28 17:00:00",0.0600
20:00:00,2020-10-28,"2020-10-28 20:00:00",0.0400
23:00:00,2020-10-28,"2020-10-28 23:00:00",0.0400
02:00:00,2020-10-29,"2020-10-29 02:00:00",0.0400
05:00:00,2020-10-29,"2020-10-29 05:00:00",0.0500
08:00:00,2020-10-29,"2020-10-29 08:00:00",0.0400
12:00:00,2020-10-29,"2020-10-29 12:00:00",0.0500
14:00:00,2020-10-29,"2020-10-29 14:00:00",0.0400
16:00:00,2020-10-29,"2020-10-29 16:00:00",0.0500
19:00:00,2020-10-29,"2020-10-29 19:00:00",0.0400
21:00:00,2020-10-29,"2020-10-29 21:00:00",0.0500
23:00:00,2020-10-29,"2020-10-29 23:00:00",0.0400
02:00:00,2020-10-30,"2020-10-30 02:00:00",0.0400
05:00:00,2020-10-30,"2020-10-30 05:00:00",0.0500
08:00:00,2020-10-30,"2020-10-30 08:00:00",0.0400
11:00:00,2020-10-30,"2020-10-30 11:00:00",0.0500
14:00:00,2020-10-30,"2020-10-30 14:00:00",0.0500
16:00:00,2020-10-30,"2020-10-30 16:00:00",0.0500
19:00:00,2020-10-30,"2020-10-30 19:00:00",0.0600
21:00:00,2020-10-30,"2020-10-30 21:00:00",0.0500
23:00:00,2020-10-30,"2020-10-30 23:00:00",0.0600
02:00:00,2020-10-31,"2020-10-31 02:00:00",0.0500
05:00:00,2020-10-31,"2020-10-31 05:00:00",0.0400
08:00:00,2020-10-31,"2020-10-31 08:00:00",0.0500
11:00:00,2020-10-31,"2020-10-31 11:00:00",0.0500
14:00:00,2020-10-31,"2020-10-31 14:00:00",0.0500
17:00:00,2020-10-31,"2020-10-31 17:00:00",0.0600
20:00:00,2020-10-31,"2020-10-31 20:00:00",0.0500
23:00:00,2020-10-31,"2020-10-31 23:00:00",0.0500
02:00:00,2020-11-01,"2020-11-01 02:00:00",0.0600
05:00:00,2020-11-01,"2020-11-01 05:00:00",0.0500
08:00:00,2020-11-01,"2020-11-01 08:00:00",0.0500
11:00:00,2020-11-01,"2020-11-01 11:00:00",0.0500
14:00:00,2020-11-01,"2020-11-01 14:00:00",0.0500
17:00:00,2020-11-01,"2020-11-01 17:00:00",0.0500
20:00:00,2020-11-01,"2020-11-01 20:00:00",0.0500
23:00:00,2020-11-01,"2020-11-01 23:00:00",0.0400
02:00:00,2020-11-02,"2020-11-02 02:00:00",0.0400
05:00:00,2020-11-02,"2020-11-02 05:00:00",0.0400
08:00:00,2020-11-02,"2020-11-02 08:00:00",0.0400
12:00:00,2020-11-02,"2020-11-02 12:00:00",0.0500
14:00:00,2020-11-02,"2020-11-02 14:00:00",0.0500
17:00:00,2020-11-02,"2020-11-02 17:00:00",0.0500
19:00:00,2020-11-02,"2020-11-02 19:00:00",0.0500
21:00:00,2020-11-02,"2020-11-02 21:00:00",0.0600
23:00:00,2020-11-02,"2020-11-02 23:00:00",0.0500
02:00:00,2020-11-03,"2020-11-03 02:00:00",0.0400
05:00:00,2020-11-03,"2020-11-03 05:00:00",0.0500
08:00:00,2020-11-03,"2020-11-03 08:00:00",0.0400
12:00:00,2020-11-03,"2020-11-03 12:00:00",0.0600
14:00:00,2020-11-03,"2020-11-03 14:00:00",0.0500
17:00:00,2020-11-03,"2020-11-03 17:00:00",0.0600
20:00:00,2020-11-03,"2020-11-03 20:00:00",0.0500
23:00:00,2020-11-03,"2020-11-03 23:00:00",0.0400
02:00:00,2020-11-04,"2020-11-04 02:00:00",0.0400
05:00:00,2020-11-04,"2020-11-04 05:00:00",0.0400
08:00:00,2020-11-04,"2020-11-04 08:00:00",0.0400
11:00:00,2020-11-04,"2020-11-04 11:00:00",0.0400
14:00:00,2020-11-04,"2020-11-04 14:00:00",0.0400
17:00:00,2020-11-04,"2020-11-04 17:00:00",0.0470
20:00:00,2020-11-04,"2020-11-04 20:00:00",0.0400
23:00:00,2020-11-04,"2020-11-04 23:00:00",0.0400
02:00:00,2020-11-05,"2020-11-05 02:00:00",0.0500
05:00:00,2020-11-05,"2020-11-05 05:00:00",0.0500
08:00:00,2020-11-05,"2020-11-05 08:00:00",0.0400
10:00:00,2020-11-05,"2020-11-05 10:00:00",0.0500
14:00:00,2020-11-05,"2020-11-05 14:00:00",0.0600
16:00:00,2020-11-05,"2020-11-05 16:00:00",0.0500
18:00:00,2020-11-05,"2020-11-05 18:00:00",0.0600
21:00:00,2020-11-05,"2020-11-05 21:00:00",0.0500
23:00:00,2020-11-05,"2020-11-05 23:00:00",0.0500
02:00:00,2020-11-06,"2020-11-06 02:00:00",0.0500
05:00:00,2020-11-06,"2020-11-06 05:00:00",0.0500
08:00:00,2020-11-06,"2020-11-06 08:00:00",0.0500
11:00:00,2020-11-06,"2020-11-06 11:00:00",0.0500
13:00:00,2020-11-06,"2020-11-06 13:00:00",0.0500
16:00:00,2020-11-06,"2020-11-06 16:00:00",0.0500
18:00:00,2020-11-06,"2020-11-06 18:00:00",0.0500
21:00:00,2020-11-06,"2020-11-06 21:00:00",0.0600
23:00:00,2020-11-06,"2020-11-06 23:00:00",0.0600
02:00:00,2020-11-07,"2020-11-07 02:00:00",0.0700
05:00:00,2020-11-07,"2020-11-07 05:00:00",0.0700
08:00:00,2020-11-07,"2020-11-07 08:00:00",0.0700
11:00:00,2020-11-07,"2020-11-07 11:00:00",0.0600
14:00:00,2020-11-07,"2020-11-07 14:00:00",0.0700
17:00:00,2020-11-07,"2020-11-07 17:00:00",0.0500
20:00:00,2020-11-07,"2020-11-07 20:00:00",0.0500
23:00:00,2020-11-07,"2020-11-07 23:00:00",0.0400
02:00:00,2020-11-08,"2020-11-08 02:00:00",0.0500
05:00:00,2020-11-08,"2020-11-08 05:00:00",0.0400
08:00:00,2020-11-08,"2020-11-08 08:00:00",0.0500
11:00:00,2020-11-08,"2020-11-08 11:00:00",0.0500
14:00:00,2020-11-08,"2020-11-08 14:00:00",0.0400
17:00:00,2020-11-08,"2020-11-08 17:00:00",0.0400
20:00:00,2020-11-08,"2020-11-08 20:00:00",0.0400
23:00:00,2020-11-08,"2020-11-08 23:00:00",0.0500
02:00:00,2020-11-09,"2020-11-09 02:00:00",0.0500
05:00:00,2020-11-09,"2020-11-09 05:00:00",0.0500
08:00:00,2020-11-09,"2020-11-09 08:00:00",0.0400
11:00:00,2020-11-09,"2020-11-09 11:00:00",0.0400
14:00:00,2020-11-09,"2020-11-09 14:00:00",0.0500
16:00:00,2020-11-09,"2020-11-09 16:00:00",0.0500
18:00:00,2020-11-09,"2020-11-09 18:00:00",0.0500
20:00:00,2020-11-09,"2020-11-09 20:00:00",0.0400
23:00:00,2020-11-09,"2020-11-09 23:00:00",0.0400
02:00:00,2020-11-10,"2020-11-10 02:00:00",0.0500
05:00:00,2020-11-10,"2020-11-10 05:00:00",0.0500
08:00:00,2020-11-10,"2020-11-10 08:00:00",0.0600
11:00:00,2020-11-10,"2020-11-10 11:00:00",0.0500
14:00:00,2020-11-10,"2020-11-10 14:00:00",0.0600
17:00:00,2020-11-10,"2020-11-10 17:00:00",0.0500
20:00:00,2020-11-10,"2020-11-10 20:00:00",0.0500
23:00:00,2020-11-10,"2020-11-10 23:00:00",0.0800
02:00:00,2020-11-11,"2020-11-11 02:00:00",0.0600
05:00:00,2020-11-11,"2020-11-11 05:00:00",0.0500
08:00:00,2020-11-11,"2020-11-11 08:00:00",0.0600
11:00:00,2020-11-11,"2020-11-11 11:00:00",0.0800
14:00:00,2020-11-11,"2020-11-11 14:00:00",0.0700
17:00:00,2020-11-11,"2020-11-11 17:00:00",0.0700
20:00:00,2020-11-11,"2020-11-11 20:00:00",0.0600
23:00:00,2020-11-11,"2020-11-11 23:00:00",0.1000
02:00:00,2020-11-12,"2020-11-12 02:00:00",0.0900
05:00:00,2020-11-12,"2020-11-12 05:00:00",0.0700
08:00:00,2020-11-12,"2020-11-12 08:00:00",0.0600
11:00:00,2020-11-12,"2020-11-12 11:00:00",0.0600
14:00:00,2020-11-12,"2020-11-12 14:00:00",0.0600
17:00:00,2020-11-12,"2020-11-12 17:00:00",0.0500
19:00:00,2020-11-12,"2020-11-12 19:00:00",0.0500
21:00:00,2020-11-12,"2020-11-12 21:00:00",0.0500
23:00:00,2020-11-12,"2020-11-12 23:00:00",0.0600
02:00:00,2020-11-13,"2020-11-13 02:00:00",0.0600
05:00:00,2020-11-13,"2020-11-13 05:00:00",0.0600
08:00:00,2020-11-13,"2020-11-13 08:00:00",0.0700
11:00:00,2020-11-13,"2020-11-13 11:00:00",0.0600
13:00:00,2020-11-13,"2020-11-13 13:00:00",0.0600
15:00:00,2020-11-13,"2020-11-13 15:00:00",0.0500
18:00:00,2020-11-13,"2020-11-13 18:00:00",0.0500
21:00:00,2020-11-13,"2020-11-13 21:00:00",0.0500
23:00:00,2020-11-13,"2020-11-13 23:00:00",0.0500
02:00:00,2020-11-14,"2020-11-14 02:00:00",0.0600
05:00:00,2020-11-14,"2020-11-14 05:00:00",0.0600
08:00:00,2020-11-14,"2020-11-14 08:00:00",0.0600
11:00:00,2020-11-14,"2020-11-14 11:00:00",0.0500
14:00:00,2020-11-14,"2020-11-14 14:00:00",0.0500
17:00:00,2020-11-14,"2020-11-14 17:00:00",0.0500
20:00:00,2020-11-14,"2020-11-14 20:00:00",0.0500
23:00:00,2020-11-14,"2020-11-14 23:00:00",0.0600
02:00:00,2020-11-15,"2020-11-15 02:00:00",0.0700
05:00:00,2020-11-15,"2020-11-15 05:00:00",0.0600
08:00:00,2020-11-15,"2020-11-15 08:00:00",0.0700
11:00:00,2020-11-15,"2020-11-15 11:00:00",0.0600
14:00:00,2020-11-15,"2020-11-15 14:00:00",0.0500
17:00:00,2020-11-15,"2020-11-15 17:00:00",0.0500
20:00:00,2020-11-15,"2020-11-15 20:00:00",0.0600
23:00:00,2020-11-15,"2020-11-15 23:00:00",0.0500
02:00:00,2020-11-16,"2020-11-16 02:00:00",0.0500
05:00:00,2020-11-16,"2020-11-16 05:00:00",0.0500
08:00:00,2020-11-16,"2020-11-16 08:00:00",0.0500
11:00:00,2020-11-16,"2020-11-16 11:00:00",0.0900
15:00:00,2020-11-16,"2020-11-16 15:00:00",0.0500
17:00:00,2020-11-16,"2020-11-16 17:00:00",0.0500
19:00:00,2020-11-16,"2020-11-16 19:00:00",0.0600
21:00:00,2020-11-16,"2020-11-16 21:00:00",0.0500
23:00:00,2020-11-16,"2020-11-16 23:00:00",0.0500
02:00:00,2020-11-17,"2020-11-17 02:00:00",0.0500
05:00:00,2020-11-17,"2020-11-17 05:00:00",0.0500
08:00:00,2020-11-17,"2020-11-17 08:00:00",0.0500
11:00:00,2020-11-17,"2020-11-17 11:00:00",0.0500
14:00:00,2020-11-17,"2020-11-17 14:00:00",0.0500
17:00:00,2020-11-17,"2020-11-17 17:00:00",0.0500
20:00:00,2020-11-17,"2020-11-17 20:00:00",0.0500
23:00:00,2020-11-17,"2020-11-17 23:00:00",0.0500
02:00:00,2020-11-18,"2020-11-18 02:00:00",0.0500
05:00:00,2020-11-18,"2020-11-18 05:00:00",0.0500
08:00:00,2020-11-18,"2020-11-18 08:00:00",0.0500
11:00:00,2020-11-18,"2020-11-18 11:00:00",0.0500
14:00:00,2020-11-18,"2020-11-18 14:00:00",0.0500
17:00:00,2020-11-18,"2020-11-18 17:00:00",0.0600
20:00:00,2020-11-18,"2020-11-18 20:00:00",0.0500
23:00:00,2020-11-18,"2020-11-18 23:00:00",0.0500
02:00:00,2020-11-19,"2020-11-19 02:00:00",0.0600
05:00:00,2020-11-19,"2020-11-19 05:00:00",0.0700
07:00:00,2020-11-19,"2020-11-19 07:00:00",0.0500
10:00:00,2020-11-19,"2020-11-19 10:00:00",0.0500
13:00:00,2020-11-19,"2020-11-19 13:00:00",0.0500
15:00:00,2020-11-19,"2020-11-19 15:00:00",0.0700
18:00:00,2020-11-19,"2020-11-19 18:00:00",0.0600
21:00:00,2020-11-19,"2020-11-19 21:00:00",0.0600
23:00:00,2020-11-19,"2020-11-19 23:00:00",0.0600
02:00:00,2020-11-20,"2020-11-20 02:00:00",0.0600
05:00:00,2020-11-20,"2020-11-20 05:00:00",0.0600
08:00:00,2020-11-20,"2020-11-20 08:00:00",0.0600
11:00:00,2020-11-20,"2020-11-20 11:00:00",0.0600
13:00:00,2020-11-20,"2020-11-20 13:00:00",0.0600
15:00:00,2020-11-20,"2020-11-20 15:00:00",0.0600
18:00:00,2020-11-20,"2020-11-20 18:00:00",0.0500
21:00:00,2020-11-20,"2020-11-20 21:00:00",0.0500
23:00:00,2020-11-20,"2020-11-20 23:00:00",0.0500
02:00:00,2020-11-21,"2020-11-21 02:00:00",0.0500
05:00:00,2020-11-21,"2020-11-21 05:00:00",0.0600
08:00:00,2020-11-21,"2020-11-21 08:00:00",0.0500
11:00:00,2020-11-21,"2020-11-21 11:00:00",0.0500
14:00:00,2020-11-21,"2020-11-21 14:00:00",0.0600
17:00:00,2020-11-21,"2020-11-21 17:00:00",0.0500
20:00:00,2020-11-21,"2020-11-21 20:00:00",0.0600
23:00:00,2020-11-21,"2020-11-21 23:00:00",0.0600
02:00:00,2020-11-22,"2020-11-22 02:00:00",0.0500
05:00:00,2020-11-22,"2020-11-22 05:00:00",0.0500
08:00:00,2020-11-22,"2020-11-22 08:00:00",0.0500
11:00:00,2020-11-22,"2020-11-22 11:00:00",0.0500
14:00:00,2020-11-22,"2020-11-22 14:00:00",0.0500
17:00:00,2020-11-22,"2020-11-22 17:00:00",0.0500
20:00:00,2020-11-22,"2020-11-22 20:00:00",0.0500
23:00:00,2020-11-22,"2020-11-22 23:00:00",0.0500
